code,trade_date,open,high,low,close,volume,amount,adj_factor,limit_up,limit_down,is_paused,pre_close,qfq_open,qfq_high,qfq_low,qfq_close,qfq_pre_close,ret_1d,rsi14,ema12,ema26,macd_dif,macd_dea,macd_hist,boll_mid,boll_std,boll_upper,boll_lower,boll_percent_b,boll_bandwidth,kdj_rsv9,kdj_k,kdj_d,kdj_j
002747.SZ,20260204,23.81,23.95,23.54,23.95,13189832.0,312952845.9,1.0,,,False,23.98,23.81,23.95,23.54,23.95,23.98,-0.0012510425354462784,47.67302658152579,24.298207770887593,24.156148378710476,0.14205939217711716,0.39328316514221034,-0.2512237729650932,24.744999999999997,0.7020149571056301,26.14902991421126,23.340970085788737,0.21688637401767763,0.11347988799444421,29.01408450704221,25.925290652012418,28.05000453208033,21.67586289187659
002747.SZ,20260205,23.81,23.88,23.37,23.41,11840167.0,278951450.06,1.0,,,False,23.95,23.81,23.88,23.37,23.41,23.95,-0.022546972860125192,42.0076068258165,24.16156042152027,24.100878128435625,0.06068229308464623,0.32676299073069753,-0.2660806976460513,24.712,0.747038151636192,26.206076303272383,23.217923696727617,0.0642792817380513,0.12091909220398049,13.802816901408418,21.884466068477757,25.994825044212806,13.66374811700765
002747.SZ,20260206,23.19,24.07,23.07,23.76,15350802.0,364135054.61,1.0,,,False,23.41,23.19,24.07,23.07,23.76,23.41,0.01495087569414788,46.449629923895934,24.099781895132537,24.075627896699654,0.024153998432883128,0.2662411922711347,-0.24208719383825156,24.6875,0.7694860297627353,26.22647205952547,23.14852794047453,0.19866249544322925,0.12467621748054442,35.44303797468358,26.40399003721303,26.131213375212884,26.949543361213323
002747.SZ,20260209,24.08,24.16,23.77,24.01,11942361.0,285929689.12,1.0,,,False,23.76,24.08,24.16,23.77,24.01,23.76,0.010521885521885599,49.429281953738574,24.085969295881377,24.070766571018197,0.01520272486317964,0.2160334987895437,-0.20083077392636406,24.604499999999998,0.7482678330651488,26.101035666130297,23.1079643338697,0.30137459685901163,0.12164731379465539,50.230414746543815,34.34613160698996,28.869519452471913,45.299355916026045
002747.SZ,20260210,24.08,24.55,23.92,24.38,18551321.0,451455056.21,1.0,,,False,24.01,24.08,24.55,23.92,24.38,24.01,0.015410245730945293,53.548799996589985,24.131204788822703,24.093672750942776,0.037532037879927316,0.18033320660762042,-0.1428011687276931,24.569,0.7412010523468056,26.05140210469361,23.086597895306387,0.436252114253756,0.1206725633679525,89.57055214723914,52.75427178707302,36.831103564005616,84.60060823320782
002747.SZ,20260211,24.34,24.5,24.11,24.25,10304154.0,250444534.39,1.0,,,False,24.38,24.34,24.5,24.11,24.25,24.38,-0.00533223954060702,51.947623219263875,24.149480975157672,24.105252547169236,0.04422842798843618,0.15311225088378358,-0.1088838228953474,24.5345,0.739185193304094,26.01287038660819,23.056129613391814,0.40377918734806123,0.12051359404986342,81.59509202453982,62.36787853289529,45.34336188696884,96.41691182474817
002747.SZ,20260212,24.25,24.4,24.16,24.37,11363256.0,276283861.19,1.0,,,False,24.25,24.25,24.4,24.16,24.37,24.25,0.004948453608247361,53.33471760883018,24.18340697897957,24.124863469601145,0.05854350937842412,0.13419850258271168,-0.07565499320428756,24.5155,0.7382850059428339,25.992070011885666,23.038929988114333,0.4507304093849954,0.12046011803843824,87.83783783783785,70.85786496787615,53.84819624727128,104.87720240908591
002747.SZ,20260213,24.26,24.58,24.1,24.38,17349773.0,423323887.14,1.0,,,False,24.37,24.26,24.58,24.1,24.38,24.37,0.0004103405826836326,53.45529471688492,24.213652059136557,24.143762471852913,0.0698895872836438,0.12133671952289811,-0.0514471322392543,24.46,0.7038607816891127,25.867721563378225,23.052278436621776,0.4715852899887321,0.11510397084041084,86.75496688741725,76.15689894105653,61.28443047853304,105.90183586610351
002747.SZ,20260224,25.3,25.3,24.21,24.28,31544914.0,771799660.39,1.0,,,False,24.38,25.3,25.3,24.21,24.28,24.38,-0.00410172272354381,52.008101075683825,24.22385943465401,24.153854140604547,0.07000529404946221,0.11107043442821093,-0.04106514037874873,24.4085,0.6769510691327753,25.76240213826555,23.05459786173445,0.452544576019129,0.11093693903890446,54.26008968609868,68.85796252273724,63.80894115993444,78.95600524834283
002747.SZ,20260225,24.3,24.46,23.97,24.22,20072203.0,484790441.29,1.0,,,False,24.28,24.3,24.46,23.97,24.22,24.28,-0.0024711696869852418,51.11394920777485,24.22326567547647,24.1587538338931,0.06451184158336787,0.10175871585924233,-0.03724687427587446,24.3605,0.6541977911916291,25.668895582383257,23.05210441761674,0.4463082870762691,0.1074194357573333,51.56950672645733,63.09514392397727,63.571008747948724,62.14341427603435
002747.SZ,20260226,24.18,24.18,23.86,23.99,15804059.0,379501250.84,1.0,,,False,24.22,24.18,24.18,23.86,23.99,24.22,-0.009496284062758042,47.72658481053646,24.187378648480088,24.14625354990102,0.04112509857906943,0.08963199240320775,-0.04850689382413832,24.3035,0.6340210958635407,25.57154219172708,23.03545780827292,0.3763842394025499,0.10435058256852552,41.25560538116583,55.81529774304013,60.98577174631252,45.47434973649533
002747.SZ,20260227,23.99,23.99,23.68,23.75,15532146.0,369287648.23,1.0,,,False,23.99,23.99,23.99,23.68,23.75,23.99,-0.010004168403501379,44.418657207172885,24.120089625636997,24.116901435093535,0.003188190543461644,0.07234323203125853,-0.06915504148779689,24.2175,0.5846954335378399,25.38689086707568,23.04810913292432,0.3001096069917632,0.09657403671524149,4.320987654321002,38.65052771346709,53.54069040203072,8.870202336339844
002747.SZ,20260302,23.28,23.35,22.73,22.78,23933643.0,549404774.72,1.0,,,False,23.75,23.28,23.35,22.73,22.78,23.75,-0.0408421052631579,34.12420292175996,23.913921990923612,24.01787169916068,-0.10394970823706728,0.03708464397759337,-0.14103435221466065,24.07,0.5559226564909887,25.181845312981977,22.958154687018023,-0.08011666953031894,0.09238432180988591,1.9455252918288213,26.415526906254335,44.49896923677193,-9.751357754780855
002747.SZ,20260303,22.89,23.13,21.72,21.74,22427321.0,500277741.17,1.0,,,False,22.78,22.89,23.13,21.72,21.74,22.78,-0.04565408252853387,26.920349256342305,23.57947245385844,23.849140462185815,-0.2696680083273755,-0.0242658864834004,-0.24540212184397509,23.8885,0.6804797939689269,25.249459587937853,22.527540412062148,-0.28933276896760884,0.11394265759154844,0.5586592178770827,17.796571010128588,35.59816982789082,-17.80662662539588
002747.SZ,20260304,21.55,21.9,21.4,21.55,15643663.0,338779936.9,1.0,,,False,21.74,21.55,21.9,21.4,21.55,21.74,-0.00873965041398339,25.8468187059529,23.267245922495604,23.678833761283162,-0.41158783878755756,-0.10173027694423184,-0.3098575618433257,23.7085,0.7902611909995254,25.28902238199905,22.12797761800095,-0.18284385738021716,0.1333295975704114,3.8461538461538987,13.146431955470359,28.114257203750668,-16.789218541090264
002747.SZ,20260305,22.26,22.3,21.82,21.99,15198100.0,334510398.0,1.0,,,False,21.55,22.26,22.3,21.82,21.99,21.55,0.02041763341067271,32.55447241041065,23.07074654980397,23.553734964151076,-0.4829884143471048,-0.17798190442480644,-0.3050065099222984,23.59,0.8584346218553777,25.306869243710754,21.873130756289246,0.034035569143913695,0.14555907110731275,15.128205128205117,13.807023013048612,23.34517914018332,-5.269289241220804
002747.SZ,20260306,21.86,22.4,21.76,22.23,12955800.0,287994564.0,1.0,,,False,21.99,21.86,22.4,21.76,22.23,21.99,0.01091405184174632,35.95740253921977,22.941400926757208,23.45568052236211,-0.5142795956049007,-0.2452414426608253,-0.2690381529440754,23.509,0.9052342238338003,25.3194684476676,21.6985315523324,0.14677650095263536,0.15402343338020325,21.282051282051317,16.29869910271618,20.996352461027605,6.90339238609333
002747.SZ,20260309,21.9,22.0,21.25,21.88,19221793.0,414819020.95,1.0,,,False,22.23,21.9,22.0,21.25,21.88,22.23,-0.015744489428699993,33.31735426349145,22.778108476486867,23.33896344663158,-0.5608549701447139,-0.308364148157603,-0.25249082198711087,23.424,0.9719331252714769,25.367866250542953,21.480133749457046,0.10285333428451257,0.16597218669253358,19.62616822429903,17.407855476577133,19.800186799544115,12.62319283064317
002747.SZ,20260310,22.1,22.41,22.08,22.34,14981632.0,333583039.11,1.0,,,False,21.88,22.1,22.41,22.08,22.34,21.88,0.021023765996343702,39.59466103157146,22.710707172411965,23.2649661542885,-0.5542589818765364,-0.3575431149013897,-0.19671586697514676,23.362000000000002,0.9991726577523921,25.360345315504787,21.363654684495216,0.24428843902240113,0.1710765615533589,37.20136518771331,24.005692046955858,21.202021882014698,29.613032376838177
002747.SZ,20260311,22.37,22.75,22.35,22.35,15030614.0,338109908.29,1.0,,,False,22.34,22.37,22.75,22.35,22.35,22.34,0.00044762757385852225,39.72749422970224,22.655213761271664,23.197190883600463,-0.5419771223287988,-0.3944299163868715,-0.14754720594192727,23.2805,1.011837313998637,25.304174627997273,21.256825372002726,0.27009644062176474,0.17385147466740608,40.14598540145993,29.38578983179055,23.92994453193998,40.29748043149169
002747.SZ,20260312,22.33,22.39,21.87,22.01,12015159.0,265256303.55,1.0,,,False,22.35,22.33,22.39,21.87,22.01,22.35,-0.015212527964205802,36.76707015435382,22.55595010569141,23.109250818148578,-0.5533007124571689,-0.42620407560093104,-0.1270966368562379,23.183500000000002,1.0357136428569307,25.254927285713862,21.112072714286143,0.21674120349448167,0.1786984092750326,36.19047619047624,31.654018618019116,26.50463589396636,41.952784066124636
002747.SZ,20260313,21.75,21.96,21.36,21.94,18264856.0,396277213.8,1.0,,,False,22.01,21.75,21.96,21.36,21.94,22.01,-0.003180372557928246,36.169472701210324,22.461188550969652,23.02263964643387,-0.5614510954642178,-0.4532534795735884,-0.10819761589062937,23.11,1.0686673944684435,25.247334788936886,20.972665211063113,0.2262946343137104,0.18497055724248262,36.70212765957456,33.33672163187093,28.78199780660122,42.44616928241035
002747.SZ,20260316,21.73,21.94,21.5,21.94,13603685.0,295565930.15,1.0,,,False,21.94,21.73,21.94,21.5,21.94,21.94,0.0,36.16947270121034,22.38100569697432,22.942444117068398,-0.5614384200940776,-0.4748904676776863,-0.08654795241639135,23.019,1.0867791864035536,25.192558372807106,20.84544162719289,0.2517895048278621,0.18884907014267413,46.000000000000085,37.557814421247315,31.707270011483253,49.25890324077544
002747.SZ,20260317,22.05,22.24,21.8,21.82,14548299.0,320711174.7,1.0,,,False,21.94,22.05,22.24,21.8,21.82,21.94,-0.005469462169553352,35.03724888725867,22.29469712820904,22.859300108396663,-0.5646029801876224,-0.49283297017967354,-0.07177001000794891,22.9095,1.0917301635477366,25.092960327095476,20.726039672904527,0.25051069477197757,0.19061614850568318,38.00000000000002,37.705209614164886,33.70658321237713,45.70246241774039
002747.SZ,20260318,21.82,21.97,21.45,21.71,10012035.0,216719981.04,1.0,,,False,21.82,21.82,21.97,21.45,21.71,21.82,-0.005041246562786372,33.98698397427245,22.20474372386919,22.774166767033947,-0.5694230431647576,-0.5081509847766904,-0.06127205838806715,22.776000000000003,1.0667117698797388,24.90942353975948,20.642576460240527,0.2501668140119557,0.18733961536349458,30.666666666666725,35.3590286316655,34.25739835213993,37.562289190716655
002747.SZ,20260319,21.4,21.44,20.91,21.0,12070344.0,255375790.27,1.0,,,False,21.71,21.4,21.44,20.91,21.0,21.71,-0.03270382312298481,28.126484188575944,22.019398535581622,22.642747006512913,-0.6233484709312904,-0.5311904820076104,-0.09215798892367999,22.613500000000002,1.0772848973228768,24.768069794645754,20.45893020535425,0.12556330177614677,0.19055606559318566,4.89130434782608,25.203120537052364,31.23930574711074,13.130750116935602
002747.SZ,20260320,20.99,21.2,20.41,20.42,11746600.0,243651306.0,1.0,,,False,21.0,20.99,21.2,20.41,20.42,21.0,-0.027619047619047543,24.421779006295864,21.77333722241522,22.47809908010455,-0.7047618576893306,-0.5659047571439545,-0.13885710054537614,22.416,1.0990195630651696,24.61403912613034,20.21796087386966,0.04595894671038726,0.19611341239564056,0.42735042735049417,16.944530500485076,26.47438066490219,-2.1151698283491456
002747.SZ,20260323,20.2,20.66,19.62,19.78,16875961.0,340609860.01,1.0,,,False,20.42,20.2,20.66,19.62,19.78,20.42,-0.03134182174338884,21.11657449559219,21.466669957428262,22.278239888985695,-0.8115699315574325,-0.6150377920266501,-0.1965321395307824,22.186,1.1443356151059667,24.474671230211932,19.897328769788068,-0.025632508557640675,0.20631670695140467,5.111821086261987,13.00029402907738,21.98301845296059,-4.965154818689037
002747.SZ,20260324,20.15,20.2,19.46,20.01,12269084.0,242459376.59,1.0,,,False,19.78,20.15,20.2,19.46,20.01,19.78,0.011627906976744207,25.0427287046643,21.242566887054682,22.1102221194312,-0.8676552323765172,-0.6655612800966235,-0.20209395227989368,21.9725,1.132002098054569,24.236504196109138,19.708495803890862,0.06658649233674056,0.2060761584807498,18.771331058020504,14.92397303872509,19.63000331488209,5.5119124864110915
002747.SZ,20260325,20.01,20.33,20.01,20.28,11233374.0,226961919.39,1.0,,,False,20.01,20.01,20.33,20.01,20.28,20.01,0.013493253373313419,29.47998581993545,21.094479673661656,21.974650110584445,-0.8801704369227892,-0.7084831114618567,-0.17168732546093246,21.7755,1.0645584765525764,23.904616953105155,19.646383046894847,0.1487980620747658,0.19555160185576942,29.49640287769788,19.78144965171602,19.680485427160065,19.983378100827935
002747.SZ,20260326,20.3,20.48,19.98,20.09,10202326.0,206342302.65,1.0,,,False,20.28,20.3,20.48,19.98,20.09,20.28,-0.009368836291913318,28.21424780803399,20.939944339252172,21.8350463986893,-0.8951020594371286,-0.7458069010569112,-0.14929515838021745,21.5805,0.996044552216385,23.572589104432772,19.58841089556723,0.12589524818860792,0.18461936511505958,22.661870503597108,20.741589935676384,20.03418692999884,22.15639594703147
002747.SZ,20260327,19.78,20.28,19.7,20.13,8597272.0,172535313.56,1.0,,,False,20.09,19.78,20.28,19.7,20.13,20.09,0.0019910403185663395,28.90629983417476,20.815337517828763,21.708746665453056,-0.8934091476242934,-0.7753273503703876,-0.11808179725390577,21.3995,0.9106068031812277,23.220713606362455,19.578286393637544,0.151468670241379,0.17021085598845354,24.100719424460387,21.861299765271053,20.643224541756247,24.29745021230066
002747.SZ,20260330,19.88,20.25,19.78,20.13,7859464.0,157288485.64,1.0,,,False,20.13,19.88,20.25,19.78,20.13,20.13,0.0,28.90629983417476,20.709900976624336,21.591802468012087,-0.881901491387751,-0.7966421785738603,-0.08525931281389065,21.267000000000003,0.8927155201966258,23.052431040393255,19.48156895960675,0.18158949455993195,0.16790624351278996,26.693227091633414,23.47194220739184,21.586130430301445,27.24356576157264
002747.SZ,20260331,20.19,20.43,20.0,20.03,9710006.0,196417691.16,1.0,,,False,20.13,20.19,20.43,20.0,20.03,20.13,-0.004967709885742577,28.120287042269865,20.60530082637444,21.47611339630749,-0.8708125699330509,-0.8114762568456985,-0.05933631308735243,21.181500000000003,0.9246365502184791,23.03077310043696,19.332226899563047,0.18866145305203455,0.1746121002230207,28.787878787878796,25.24392106755416,22.80539397605235,30.120975250557777
002747.SZ,20260401,20.31,20.36,20.11,20.25,8225676.0,166324690.44,1.0,,,False,20.03,20.31,20.36,20.11,20.25,20.03,0.010983524712930626,32.4707587165379,20.55063916077837,21.385290181766194,-0.834651020987824,-0.8161112096741236,-0.018539811313700305,21.116500000000002,0.9419781048410459,23.000456209682095,19.23254379031791,0.27003180977698554,0.17843451421230727,45.4022988505747,31.96338032856101,25.858056093555238,44.17402879857254
002747.SZ,20260402,20.19,20.21,19.7,19.78,9290532.0,185170146.81,1.0,,,False,20.25,20.19,20.21,19.7,19.78,20.25,-0.02320987654320983,28.501915686142283,20.43207928988939,21.266379797931663,-0.8343005080422721,-0.8197490693477534,-0.014551438694518692,21.006,0.9624312962492055,22.93086259249841,19.08113740750159,0.18153570941168062,0.18326788465185284,26.666666666666707,30.19780910792958,27.30464043168002,35.984146460428704
002747.SZ,20260403,19.84,19.98,19.48,19.49,7145494.0,140558913.34,1.0,,,False,19.78,19.84,19.98,19.48,19.49,19.78,-0.014661274014155845,26.3609150739795,20.287144014521793,21.134796109195985,-0.8476520946741921,-0.8253296744130412,-0.022322420261150944,20.869,0.9734007396750443,22.81580147935009,18.92219852064991,0.1458293219346741,0.18657352813743727,2.9411764705879997,21.11226489548239,25.24051525294748,12.855764180552214
002747.SZ,20260407,19.54,19.6,19.21,19.41,6968008.0,135166555.89,1.0,,,False,19.49,19.54,19.6,19.21,19.41,19.49,-0.004104669061056887,25.785482198575437,20.15219878151844,21.00703343444073,-0.854834652922289,-0.8312306701148908,-0.02360398280739817,20.7455,0.9937729871554773,22.733045974310954,18.757954025689045,0.16403292873187678,0.19161225078315341,15.748031496062941,19.32418709567591,23.268405867190292,11.435749552647145
002747.SZ,20260408,19.91,20.5,19.88,20.5,16737849.0,338660371.67,1.0,,,False,19.41,19.91,20.5,19.88,20.5,19.41,0.056156620298815074,43.7896066713988,20.205706661284832,20.969475402259935,-0.7637687409751024,-0.8177382842869332,0.05396954331183079,20.6535,0.9246689948299978,22.502837989659998,18.804162010340004,0.4584986625326876,0.17908228529401765,100.0,46.2161247304506,30.917645488277063,76.8130832147977
002747.SZ,20260409,20.27,20.28,20.01,20.04,9312956.0,187318658.86,1.0,,,False,20.5,20.27,20.28,20.01,20.04,20.5,-0.022439024390243922,39.44102756325678,20.180213328779473,20.9006253724629,-0.720412043683428,-0.7982730361662322,0.0778609924828042,20.538,0.8465140282357495,22.231028056471498,18.844971943528503,0.3529262412112941,0.16486786020756625,64.34108527131774,52.25777824407298,38.03102307354237,80.71128858513418
002747.SZ,20260410,20.28,20.72,20.23,20.47,12289173.0,252111774.8,1.0,,,False,20.04,20.28,20.72,20.23,20.47,20.04,0.02145708582834338,44.944909610563045,20.22479589358263,20.868727196724908,-0.6439313031422778,-0.7674046895614414,0.12347338641916361,20.461000000000002,0.7762402978459138,22.01348059569183,18.908519404308173,0.5028985869533481,0.15175021706581585,83.4437086092715,62.65308836580582,46.23837817096353,95.48250875549041
002747.SZ,20260413,20.35,20.75,20.28,20.63,10709698.0,220595954.03,1.0,,,False,20.47,20.35,20.75,20.28,20.63,20.47,0.007816316560820713,46.87949982489956,20.28713498687761,20.851043700671212,-0.5639087137936016,-0.7267054944078735,0.16279678061427183,20.395500000000002,0.7002247853367592,21.79594957067352,18.995050429326483,0.5837231146735326,0.1373292707384981,92.20779220779215,72.5046563131346,54.99380421835389,107.52636050269604
